TYPEANA;TYPEANA_LABEL
PHO.010;Phosphore
PH.PH;pH sanguin
PHPLEU.PHPLEU;pH pleural
PHU.PHU;pH urinaire
PHVO.PHVO;pH cordon (veine ombilicale)
PH.000;PH SANGUIN
PH.002;Temp
PH.004;PH
PIGL.PIGL;Pigments LCR
PIPERAV.PIPERAVCOM1;Commentaire
PIPERAV.PIPERAVR;Concentration résiduelle
PIPERAV.PIPERAVREF;Référence(s)
PIPERAV.PIPERAVR1;Résultat pur
PIPERAV.PIPERAVR2;Résultat dilué
PIPERAV.PIPERAVTTT;Traitement
PK.PK;Activité de la PK érythrocytaire
PKWC.PKWCONC0;sans mitogène
PKWC.PKWCONC1;dilution 1
PKWC.PKWCONC2;dilution 2
PKWC.PKWCONC3;dilution 3
PKWIN.PKWIN;                 Interprétation :
PKWMI.PKWMALI1;dilution 1
PKWMI.PKWMALI2;dilution 2
PKWMI.PKWMALI3;dilution 3
PKWMI.PKWMI0;sans mitogène
PKWM.PKWMAL0;sans mitogène
PKWM.PKWMAL1;dilution 1
PKWM.PKWMAL2;dilution 2
PKWM.PKWMAL3;dilution 3
PKWTI.PKWTEMI1;dilution 1
PKWTI.PKWTEMI2;dilution 2
PKWTI.PKWTEMI3;dilution 3
PKWTI.PKWTI0;sans mitogène
PKWT.PKWTEM0;sans mitogène
PKWT.PKWTEM1;dilution 1
PKWT.PKWTEM2;dilution 2
PKWT.PKWTEM3;dilution 3
PKW.000;TEST DE PROLIFERATION AU POKE WEED :
PKW.005;PKW LONG
PKW.010;PKW temoin   .....................
PKW.015;TEMOIN  2  ...................
PKW.020;TEMOIN : ..........................
PKW.025;MALADE 1   .....................
PKW.030;MALADE 2    ....................
PKW.035;MALADE : ..........................
PKW.040;INTERPRETATION :PROLIFERATION
PKW.050;COMM OUI=6
PK.000;ACTIVITE DE LA PK ERYTHROCYTAIRE
PK.005;Temoin
PK.010;Patient
PK.015;TITRE LONG
PLA.PLAIGA;Plasmocytes IgA
PLA.PLAIGD;Plasmocytes IgD
PLA.PLAIGG;Plasmocytes IgG
PLA.PLAIGM;Plamocytes IgM
PLA.PLAKAPA;Plasmocytes Kappa
PLA.PLALAMB;Plasmocytes Lambda
PLA.PLASAISI;Dossier saisie
PLA.PLASEPAR;Plasmocytes après séparation
PLAQ.000;PLAQUETTES
PLAQ.005;PLAQUETTES
PLAQ.010;TITRE COUR
PLAQ.012;TITRE LONG
PLAQ.015;*
PLAQ.020;COM PLAQ F5 +1
PLAQ-2.PLAQ-2-MUN;Plaquettes
PLAQ-2.PLAQ-2-VMP;VMP
PLASP.000;TEST DE TRANSFERT SUR PLAQ. ASPIRINEES
PLASP.005;TRANSFERT
PLASP.006;TITRE COUR
PLASP.010;TITRE COUR
PLASP.015;*    COMMENTAIRE
PLEUF.000;FIB.PLEURAL
PLEUF.005;*LIGNE BLA
PLEUF.010;FIBRI PLEU
PLEUF.015;TITRE COUR
PLEU2.000;FII PLEURAL
PLEU2.005;*LIGNE BLA
PLEU2.010;FIBRI PLEU
PLEU2.015;TITRE COUR
PLGAG.000;PLAS.LAURELL
PLGAG.015;PLG
PLG.PLG;PLASMINOGENE
PLG.000;PLASMINOGENE (SUBSTRAT)
PLG.005;TITRE COUR
PLG.010;TITRE COUR
PLG.015;(dosage sur substrat chromogene)
PLNGP.000;NUM.GLOB
PLNGP.005;TITRE COUR
PLNGP.010;TITRE COUR
PLNGP.015;*NORMALES
PLNGP.020;LEUCOCYTES
PLNGP.025;TITRE COUR
PLNGP.030;*CALCUL
PLNGP.035;HEMATIES
PLNGP.040;*CALCUL
PLNGP.045;HB
PLNGP.050;Soit
PLNGP.055;*CALCUL
PLNGP.060;HT
PLNGP.065;*CALCUL
PLNGP.070;V.G.M.
PLNGP.075;*CALCUL
PLNGP.080;T.G.M.H.
PLNGP.085;*CALCUL
PLNGP.090;C.C.M.H.
PLNGP.095;*CALCUL
PLNGP.100;I.D.R.
PLNGP.105;*CALCUL
PLNGP.110;PLAQUETTES
PLNGP.115;*CALCUL
PLNGP.120;V.M.P.
PLNGP.125;*CALCUL
PLNGP.130;I.D.P.
PLNGP.135;COMMENTAIRE
PLNGP.140;COMMENTAIRE
PLNGP.145;COMMENTAIRE
PLNGP.150;COMMENTAIRE
PLNGP.155;COMMENTAIRE
PM_ASPPCR.PM_ASPPCR_COM;Commentaire auto
PM_ASPPCR.PM_ASPPCR_ENV;Envoyé le:
PM_ASPPCR.PM_ASPPCR_REC;Reçu le:
PM_CRYP.PM_CRYP_COM_CNR;CommentaireCNR :
PM_CRYP.PM_CRYP_COM;Commentaire:
PM_CRYP.PM_CRYP_DEC;Déclenchement microsporidies
PM_CRYP.PM_CRYP_RES;RECHERCHE DE CRYPTOSPORIDIES:
PM_CRYP.PM_CRYP_TEC;TECHNIQUE
PM_MICROVI.PM_MICROVI_ADE;Résultat Adénovirus:
PM_MICROVI.PM_MICROVI;RECHERCHE DE MICROSPORIDIES:
PM_MICROVI.PM_MICROVI_ROT;Résultat Rotavirus:
PM_MICRPCR.PM_MICRPCR_COM;Commentaire:
PM_MICRPCR.PM_MICRPCR_IC;Information complémentaire:
PM_MICRPCR.PM_MICRPCR_NAT;Nature:
PM_MICRPCR.PM_MICRPCR;Recherce de microsporidies par PCR:
PM_MICRPCR.PM_MICRPCR_TEC;Technique:
PM_MUCOR.PM_MUCOR_COM;Commentaire auto
PM_MUCOR.PM_MUCOR_ENV;Envoyé le:
PM_MUCOR.PM_MUCOR_REC;Reçu le:
PM_PALT_PN.PM_PALT_PN_COM;Commentaire
PM_PALT_PN.PM_PALT_PN;RECHERCHE:
PM_PALT_PN.PM_PALT_PN_TEC;Technique
PM_PALU_FR.PM_PALU_FR_COL;Coloré par : 
PM_PALU_FR.PM_PALU_FR_COM;Commentaire:
PM_PALU_FR.PM_PALU_FR;FROTTIS MINCE:
PM_PALU_FR.PM_PALU_FR_INT;Déclenchement analyses pour interne pen
PM_PALU_FR.PM_PALU_FR_LEC;Lecture par : 
PM_PALU_FR.PM_PALU_FR_SIL;SIL par : 
PM_PALU_FR.PM_PALU_FR_TEC;Technique
PM_PALU_FR.PM_PALU_FR_TEL;Télèphoner par : 
PM_PCRACAN.PM_PCRACAN_CM;Commentaire:
PM_PCRACAN.PM_PCRACAN_IC;Info complémentaire :
PM_PCRACAN.PM_PCRACAN_NAT;Nature du  prélèvement:
PM_PCRACAN.PM_PCRACAN_RES;Recherche de d'Acanthamoeba par PCR:
PM_PCRACAN.PM_PCRACAN_STATUT;Déclenchement de l'analyse statut:
PM_PCRACAN.PM_PCRACAN_TEC;Technique
PM_PCRACAN.PM_PCRACAN_T;Nombres de cycles
PM_PCRASP.PM_PCRASP_COM;Commentaire:
PM_PCRASP.PM_PCRASP_IC;Info complémentaire:
PM_PCRASP.PM_PCRASP_NAT;Nature du  prélèvement:
PM_PCRASP.PM_PCRASP_RES;Nature du  prélèvement:
PM_PCRASP.PM_PCRASP_STATUT;Déclenchement de l'analyses statut:
PM_PCRASP.PM_PCRASP_TEC;Technique
PM_PCRASP.PM_PCRASP_T;Nombres de cycles
PM_PCRCAN.PM_PCRCAN_COM;Commentaire auto
PM_PCRCAN.PM_PCRCAN_ENV;Envoyé le:
PM_PCRCAN.PM_PCRCAN_REC;Reçu le:
PM_PCRENTA.PM_PCRENTA_COM;Commentaire:
PM_PCRENTA.PM_PCRENTA_IC;Information complémentaire:
PM_PCRENTA.PM_PCRENTA_NAT;Nature:
PM_PCRENTA.PM_PCRENTA_RES;Recherce d'Entamoeba par PCR:
PM_PCRENTA.PM_PCRENTA_ST;Présence de l'analyse statut:
PM_PCRENTA.PM_PCRENTA_TEC;Technique:
PM_PCRHIST.PM_PCRHIST_COM;Commentaire auto
PM_PCRHIST.PM_PCRHIST_ENV;Envoyé le:
PM_PCRHIST.PM_PCRHIST_REC;Reçu le:
PM_PCRPALU.PM_PCRPALU_COM;Commentaire:
PM_PCRPALU.PM_PCRPALU_NAT;Nature du  prélèvement:
PM_PCRPALU.PM_PCRPALU_RES;Nature du  prélèvement:
PM_PCRPALU.PM_PCRPALU_ST;Déclenchement de l'analyse STATUT:
PM_PCRPALU.PM_PCRPALU_TEC;Technique
PM_PCRTOXO.PM_PCRTOXO_COM;Commentaire:
PM_PCRTOXO.PM_PCRTOXO_NAT;Nature du  prélèvement:
PM_PCRTOXO.PM_PCRTOXO_RES;Recherche de Toxoplasma gondii par PCR:
PM_PCRTOXO.PM_PCRTOXO_TEC;Technique
PM_PCRTOXO.PM_PCRTOXO_T;Nombres de cycles
PMSCL.PMSCLCOM;Commentaire
PMSCL.PMSCLREC;Recherche
PM_STATUFN.PM_STATUFN;Statut du dossier
PM_STATUTF.PM_STATUTF_CDP2;Statut du dossier CDP2
PM_STATUTF.PM_STATUTF;Statut du dossier
PM_STATUT.PM_STATUT;Statut du dossier
PMVAL.000;TEST VALIDATION PM
PMVAL.005;TEST VALID
PMVAL.010;RESULTAT CODE
PMVAL.015;RESULTAT NUMERIC
PMVAL.020;1 heure
PM82.000;BILIRUBINE TOTALE
PM82.005;BILIRUBINE TOTALE
POB.000;LYMPHOCYTES B
POB.005;Lymphocytes B4+ (CD19)...............
POB.010;Soit :.......................
POB.015;Lymphocytes B1 (CD20+)...............
POB.020;Soit :.......................
POIGS.000;SOUS POPULATIONS B DU SANG (SIg)
POIGS.005;Lymphocytes IgM+.....................
POIGS.010;Soit :.......................
POIGS.015;Lymphocytes IgG+.....................
POIGS.020;Soit :.......................
POIGS.025;Lymphocytes IgA+.....................
POIGS.030;Soit :.......................
POIGS.035;Lymphocytes IgD+.....................
POIGS.040;Soit :.......................
POIGS.045;Lymphocytes KAPPA+...................
POIGS.050;Soit :.......................
POIGS.055;Lymphocytes LAMBDA+..................
POIGS.060;Soit :.......................
POLYM.000;POCHE DE CYTAPHERESE :
POLYM.005;REPRISE NF ?
POLYM.010;Globules Blancs :....................
POLYM.015;Lymphocytes :
POLYM.020;Lymphocytes :
POLY.POLY-COM1;COMMENTAIRE STD
POLY.POLY-COM2;COMMENTAIRE LIBRE
POLY.POLY-E;ENVOYE A
POLY.POLY-ENV;Envoyé le:
POLY.POLY-RES;Reçu le:
POLYU.POLYUENV;Envoyé
POMPE.POMPE_CONC;Conclusion
POMPE.POMPE_RES;Alpha-glucosidase ou Maltase acide
PONK.000;LYMPHOCYTES T CYTOTOXIQUES
PONK.005;Lymphocytes Natural Killers..........
PONK.010;Soit :.......................
PONK.015;Lymphocytes NK/T3 ...................
PONK.020;Soit :.......................
POOL.POOL-COM;COMMENTAIRE
POOL.POOL-RE;Recherche              :
POOL.POOL-SG;SIGNATURE
POOLS.POOLS-COM;COMMENTAIRE
POOLS.POOLS-RE;Recherche              :
POOLS.POOLS-SG;SIGNATURE
POOL.000;CELLULES ANORMALES SUR POOL MEDULLAIRE
POOL.005;TITRE COUR
POOL.010;Recherche
PORPCU.PORPCUENV;Envoyé 
PORPCU.PORPCURES;Résultat reçu
PORU.PORUD;Dosage des Porphyrines
PORU.PORUDO1;DO 402 OU 405 nm
PORU.PORUDO2;DO 380 nm
PORU.PORUDO3;DO 430 nm
POSACOP.POSACOPCOM1;Commentaire
POSACOP.POSACOPR;Concentration au pic
POSACOP.POSACOPREF;Référence(s)
POSACOP.POSACOPTTT;Traitement
POSACOV.POSACOVCOM1;Commentaire
POSACOV.POSACOVR;Concentration résiduelle
POSACOV.POSACOVREF;Référence(s)
POSACOV.POSACOVTTT;Traitement
POSAP.POSAPCOM;Commentaire
POSAP.POSAPDOS;Posologie et voie d'administration
POSAP.POSAPR;Concentration au pic
POSAP.POSAPTT;Traitement
POSAV.POSAVCOM;Commentaire
POSAV.POSAVDOS;Posologie et voie d'administration
POSAV.POSAVR;Concentration résiduelle
POSAV.POSAVTT;Traitement
POTAC.000;LYMPHOCYTES T ACTIVES
POTAC.005;Lymphocytes T15 (CD26)...............
POTAC.010;Soit :.......................
POTAC.015;Lymphocytes T15/T3 T ACTIVES:........
POTAC.020;Soit :.......................
POTAC.025;Lymphocytes I3+ (HLA-DR).............
POTAC.030;Soit :.......................
POTAC.035;Lymphocytes  I3/T3 T ACTIVES:........
POTAC.040;Soit :.......................
POT.000;POPULATIONS T POCHE CYTAPHERESE
POT.005;Lymphocytes T11 (CD2+)...............
POT.010;Soit :.......................
POT.015;Lymphocytes T3  (CD3+)...............
POT.020;Soit :.......................
POT.025;Lymphocytes T4 Helpers (CD4).........
POT.030;Soit :.......................
POT.035;Lymphocytes T8 Suppresseurs (CD8+)...
POT.040;Soit :.......................
POT.045;INDEX T4/T8 :........................
PO4B4.000;INDUCTEURS DES T HELPERS
PO4B4.005;Lymphocytes 4B4/T4 (CDw29)...........
PO4B4.010;Soit :.......................
PO4B4.015;INDUCTEURS DES T SUPPRESSEURS
PO4B4.020;Lymphocytes 2H4/T4 (CD45R)...........
PO4B4.025;Soit :.......................
P.P;Phosphore
PQCIT.PQCIT-C1;com plaquettes (CITRATE)
PQCIT.PQCIT-C2;com plaquettes (CITRATE)
PQCIT.PQCIT-C3;com plaquettes (CITRATE)
PQCIT.PQCIT-C4;com plaquettes (CITRATE)
PQCIT.PQCIT-C5;com plaquettes (CITRATE)
PQCIT.PQCIT-L;COM BL
PQCIT.PQCIT-V;Plaquettes
PQDIV.PQDIV-C1;com plaquettes (CITRATE)
PQDIV.PQDIV-C2;com plaquettes (CITRATE)
PQDIV.PQDIV-C3;com plaquettes (CITRATE)
PQDIV.PQDIV-C4;com plaquettes (CITRATE)
PQDIV.PQDIV-C5;com plaquettes (CITRATE)
PQDIV.PQDIV-TYPE;PLAQUETTES
PQDIV.PQDIV-TYPE2;Plaquettes
PQDIV.PQDIV-V;Plaquettes
PQ.PQ-COM-B;commentaire plaquettes
PQ.PQ-COM-BL;commentaire plaquettes
PQ.PQ-COM-B3;commentaire plaquettes
PQ.PQ-COM-B4;commentaire plaquettes
PQ.PQ-COM-L;commentaire plaquettes
PQ.PQ-IDP;Indice de Distribution Plaquettaire
PQ.PQ-IDPS;Indice de Distribution Plaquettaire
PQ.PQ-VMPS;Volume Plaquettaire Moyen
PQ.PQ-VMP;Volume Plaquettaire Moyen
PQ.PQ-V;Plaquettes
PQTEXA.PQTEXA-COM-B;commentaire plaquettes
PQTEXA.PQTEXA-COM-BL;commentaire plaquettes
PQTEXA.PQTEXA-COM-B3;commentaire plaquettes
PQTEXA.PQTEXA-COM-L;commentaire plaquettes
PQTEXA.PQTEXA-V;Plaquettes
PRAD.PRAD-COM;Commentaire
PRAD.PRAD;PRADAXA :
PRELTREG.PTREG1;CatalPrel F2
PRELTREG.PTREG2;Commentaire
PRGDD.PRGDD;Progestérone 
PRG.PRG;Progestérone
PRGP.000;PROGESTERONE
PRGP.003;EXAMEN D'UN LIQUIDE
PRGP.005;PROGESTERONE
PRGP.010;Soit
PRGP.015;TITRE
PRGP.020;TITRE Soit
PRGP.025;TITRE
PRGP.030;TITRE Soit
PRGP.035;TITRE
PRGP.040;TITRE Soit
PRGP.045;TITRE
PRGP.050;TITRE Soit
PRGP.055;TITRE
PRGP.060;TITRE Soit
PRGP.065;TITRE
PRGP.070;TITRE Soit
PRGP.075;TITRE
PRGP.080;TITRE Soit
PRGP.085;TITRE
PRG.000;PROGESTERONE
PRG.005;PROGESTERONE
PRG.010;Soit
PRG.015;TITRE
PRG.017;TITRE Soit
PRG.019;TITRE
PRG.021;TITRE Soit
PRG.023;TITRE
PRG.025;TITRE Soit
PRG.027;TITRE
PRG.029;TITRE Soit
PRG.031;TITRE
PRG.033;TITRE Soit
PRG.035;TITRE
PRG.037;TITRE Soit
PRG.039;TITRE
PRG.041;TITRE Soit
PRG.043;TITRE
PRIM.PRIM;PRIMIDONE
PRKCO.000;PREKALLICREINE(FLETCHER)
PRKCO.005;TITRE COUR
PRKCO.010;TITRE COUR
PRKCO.015;(Methode chronometrique)
PRKSU.000;PREKALLICREINE
PRKSU.005;TITRE COUR
PRKSU.010;TITRE COUR
PRKSU.015;(Dosage sur substrat chromogene)
PRL.PRL;Prolactine
PRLTEST.PRLTEST;Prolactine       Test
PRLT.000;PROLACTINE TEST
PRLT.005;*
PRLT.010;BASE 1 T -15
PRLT.015;BASE 2 T0
PRLT.020;T10'
PRLT.025;T15'
PRLT.030;T20'
PRLT.035;T30'
PRLT.040;T45'
PRLT.045;T60'
PRLT.047;T120'
PRLT.050;PROLACTINE Base No1
PRLT.055;Base No2
PRL0.PRL0;PRL 0
PRL.000;PROLACTINE
PRL.005;PROLACTINE
PRL.006;Soit
PRL.007;TITRE NORM
PRL.010;*
PRL.015;TITRE NORM
PRL.020;*
PRL.025;TITRE NORM
PRL10.PRL10;PRL 10
PRL120.PRL120;PRL 120
PRL-15.PRL-15I1;Test 
PRL-15.PRL-15I2;Temps
PRL-15.PRL-15;PRL -15
PRL15.PRL15;PRL 15
PRL20.PRL20;PRL 20
PRL30.PRL30;PRL 30
PRL45.PRL45;PRL 45
PRL5.PRL5;PRL 5
PRL60.PRL60;PRL 60
PROART.PROARTCOM;Type d'articulation
PROART.PROART;Protides articulaire
PROASC.PROASC;Protides ascite
PRODD.PRODD;Protides
PRODID.PRODID;Protides dialysat
PROGLY.PROGLYC;Fructosamines corrigées
PROGLY.PROGLY;Fructosamines
PROL.PROL;Prot.LCR
PROPE.PROPEANNUL;Annule
PROPERI.PROPERI;Protides péricardique
PROPLEU.PROPLEU;Protides pleural
PRO.PRO;Protides
PROR.000;PRORENINE
PROR.002;PRORENINE
PROR.004;PRORENINE (COUCHE)
PROR.005;PRO-RENINE
PROR.006;PRORENINE (DEBOUT)
PROT.PROTCHB;Dossier C.H.B. n° :
PROT.PROTCOML;Commantaire libre
PROT.PROTCOML2;Commantaire libre 2
PROT.PROTCOML3;Commentaire libre 3
PROT.PROTEXT;Extraction des données
PROT.PROTGB;Leucocytes
PROT.PROTLYMC;Soit :
PROT.PROTLYM;Lymphocytes
PROT.PROTPRLVT;Prélèvement de 
PROUD.PROUDCOM;Commentaire
PROUD.PROUDRAP;Rapport Protéinurie / Créatininurie
PROUD.PROUD1;U Protides
PROUD.PROUD2;U Protides soit
PROUD.PROUD3;U Protides soit pour l'échantillon
PROUR.PROUR;Recherche
PROU.000;PROT.URINE
PROU.005;PROT.URINE
PROU.010;PROT./24H
PROU.015;PROT./Ech
PROWILL.PROWILL;ADAMTS13
PRO.000;Protides
PRO.005;Protides
PR3FA.PR3FACOM;Commentaire
PR3FA.PR3FACOMT;Commentaire
PR3FA.PR3FA;Dosage
PR3FA.PR3FAZC1;Valeurs de référence anti-PR3 (Phadia)
PR3.PR3COM;Commentaire
PR3.PR3COML;Commentaire
PR3.PR3;Dosage
PSADD.PSADD;Antigène prostatique spécifique total
PS_AGASP.PS_AGASP_COM;Commentaire auto
PS_AGASP.PS_AGASP_ENV;Envoyé le :
PS_AGASP.PS_AGASP_REC;Reçu le :
PSAG.PSAG-COM;Commentaire
PSAG.PSAG-F;Fibri
PSAG.PSAG-LIB;Libre
PSAG.PSAG-NORM;Condition
PSAG.PSAG-NORM2;Condition
PSAG.PSAG-PSCOA;PSCOA
PSAG.PSAG-TOT;Totale
PSAG.PSAG-TP;TP
PSAG.000;PROTEINE S:AG(ELISA)
PSAG.005;TITRE COUR
PSAG.010;TITRE COUR
PSAG.015;TITRE COUR
PSAG.020;1-Totale. . . . . . . . . . .
PSAG.025;2-Libre. . . . . . . . . . . .
PSAG.030;*COMMENTAIRE
PS_AMIA.PS_AMIA_RES;Ac anti-E.histolytica (agglutination)
PS_AMIA.PS_AMIA_TEC;Technique
PS_AMIA.PS_AMIA_TIT;Ac anti-E.histolytica (titre)
PS_AMI_COM.PS_AMI_COM;Interprétation :
PS_AMI_COM.PS_AMI_COM_TXT;Complément interprétation:
PS_AMIH.PS_AMIH_RES;Ac anti-E.histolytica (hémagglutination
PS_AMIH.PS_AMIH_RN;Ac anti-E.histolytica (Titre)
PS_AMIH.PS_AMIH_TEC;Technique
PS_AMI.PS_AMI_DEC;Déclenchement d'une reprise
PS_AMI.PS_AMI_RES;Résultat
PS_AMI.PS_AMI_SEU;SEUIL
PS_AMI.PS_AMI_SEU1;SEUIL CR
PS_AMI.PS_AMI_TEC;Technique
PS_AMI.PS_AMI_VAL;Ac anti-E.histolytica
PS_ANISA.PS_ANISA_COM;Commentaire auto
PS_ANISA.PS_ANISA_ENV;Envoyé le:
PS_ANISA.PS_ANISA_REC;Reçu le:
PSA.PSA;Antigène prostatique spécifique total
PS_ASAG_CM.PS_ASAG_CM;Interprétation :
PS_ASAG_CM.PS_ASAG_CM_TXT;Interprétation:
PS_ASPBOCO.PS_ASPBOCO_CTRL;Validation senior:
PS_ASPBOCO.PS_ASPBOCO_IN;Interprétation :
PS_ASPBOCO.PS_ASPBOCO_TXT;Interprétation:
PS_ASPBO.PS_ASPBO_RES;Résultat
PS_ASPBO.PS_ASPBO_SEU1;Seuil:
PS_ASPBO.PS_ASPBO_TEC;Technique
PS_ASPBO.PS_ASPBO_VAL;Ac anti-Aspergillus Bordier (Index)
PS_ASP_COM.PS_ASP_COM;Interprétation :
PS_ASP_COM.PS_ASP_COM_TXT;Complément d'interprétation:
PS_ASP_COM.PS_ASP_COM2;Interprétation :
PS_ASPERAG.PS_ASPERAG_G;Ag aspergillaire (index)
PS_ASPERAG.PS_ASPERAG_RES;Résultat
PS_ASPERAG.PS_ASPERAG_SEU1;Seuil:
PS_ASPERAG.PS_ASPERAG_TEC;Technique
PS_ASPERAG.PS_ASPERAG_VAL;Ag Aspergillaire (Index)
PS_ASPERG.PS_ASPERG_DEC;Déclenchement d'une reprise
PS_ASPERG.PS_ASPERG_RES;Résultat
PS_ASPERG.PS_ASPERG_SEU;Seuil:
PS_ASPERG.PS_ASPERG_SEU1;Seuil:
PS_ASPERG.PS_ASPERG_TEC;Technique
PS_ASPERG.PS_ASPERG_VAL;Ac anti-Aspergillus 
PSA.000;ANTIGENE PROST
PSA.005;PSA
PSA.010;PSA
PS_BABE.PS_BABE_COM;Commentaire auto
PS_BABE.PS_BABE_ENV;Envoyé le:
PS_BABE.PS_BABE_REC;Reçu le:
PS_BDGLU.PS_BDGLU_COM;Commentaire
PS_BDGLU.PS_BDGLU_ENV;Envoyé le :
PS_BDGLU.PS_BDGLU_REC;Reçue le :
PS_BDG.PS_BDG_RES;Résultat
PS_BDG.PS_BDG_SEU;Seuil
PS_BDG.PS_BDG_TEC;Technique
PS_BDG.PS_BDG_VAL;Beta-D-Glucane (pg/mL)
PS_BIL_COM.PS_BIL_COM;Interprétation (bilharziose):
PS_BIL_COM.PS_BIL_COM_TXT;Interprétation (bilharziose):
PS_BIL_COM.PS_BIL_COM2;Interprétation :
PS_BILH.PS_BILH_RES;Résultat:
PS_BILH.PS_BILH_SEUIL1;Seuil:
PS_BILH.PS_BILH_SEU;Seuil:
PS_BILH.PS_BILH_TEC;Technique:
PS_BILH.PS_BILH_VAL;Schistosoma mansoni IgG
PS_BILNOVA.PS_BILNOVA_RES;Résultat
PS_BILNOVA.PS_BILNOVA_SEU;Seuil
PS_BILNOVA.PS_BILNOVA_SEU1;Seuil
PS_BILNOVA.PS_BILNOVA_TEC;Technique:
PS_BILNOVA.PS_BILNOVA_VAL;Ac anti-Schitosoma mansonii (Novatec)
PS_BOIS.PS_BOIS_COM;Commentaire auto
PS_BOIS.PS_BOIS_ENV;Envoyé le :
PS_BOIS.PS_BOIS_REC;Reçu le :
PS_CAN_COM.PS_CAN_COM;Interprétation :
PS_CAN_COM.PS_CAN_COM_TXT;Interprétation :
PS_CANDENV.PS_CANDENV_CR;COMPTE RENDU
PS_CANDENV.PS_CANDENV_ENV;Envoyé le :
PS_CAND.PS_CAND_RES;Résultat
PS_CAND.PS_CAND_SEU;Seuil:
PS_CAND.PS_CAND_SEU1;Seuil:
PS_CAND.PS_CAND_TEC;Technique:
PS_CAND.PS_CAND_VAL;Ac anti-Candida
PSCOA.PSCOA-F;FIBRI
PSCOA.PSCOA-NORM;Condition
PSCOA.PSCOA-NOR3;grossesse
PSCOA.PSCOA;PROTEINE S
PSCOA.PSCOA-PSAG;PSTOT
PSCOA.PSCOA-PSAG2;PSLIB
PSCOA.PSCOA-TP;TP
PSCOA.000;PROTEINE S ANTICOAGULANTE
PSCOA.005;TITRE COUR
PSCOA.010;TITRE COUR
PSCOA.015;(Methode chronometrique)
PS_COCCI.PS_COCCI_COM;Commentaire auto
PS_COCCI.PS_COCCI_ENV;Envoyé le :
PS_COCCI.PS_COCCI_REC;Reçu le :
PS_COMPOST.PS_COMPOST_COM;Commentaire auto
PS_COMPOST.PS_COMPOST_ENV;Envoyé le :
PS_COMPOST.PS_COMPOST_REC;Reçu le :
PS_CRAG.PS_CRAG_CR;Recherche d'antigènes Cryptocoques:
PS_CRAG.PS_CRAG_RES;Cryptocoque dépistage (Ag)
PS_CRAG.PS_CRAG_TEC;Technique
PS_CRAG.PS_CRAG_TITRA;Cryptocoque Titration (Ag)
PS_CRY_COM.PS_CRY_COM;Interprétation:
PS_CRY_COM.PS_CRY_COM_L;Complément d'interprétation
PS_CRYL.PS_CRYL_RES;Cryptocoque dépistage (Ag)
PS_CRYL.PS_CRYL_TEC;Technique
PS_CRYS.PS_CRYS_RES;Cryptocoque confirmation (Ag)
PS_CRYS.PS_CRYS_TEC;Technique
PS_CRYS.PS_CRYS_TIT;Titre Ag Cryptocoque:
PS_CYSTI.PS_CYSTI_COM;Commentaire auto
PS_CYSTI.PS_CYSTI_ENV;Envoyé le :
PS_CYSTI.PS_CYSTI_REC;Reçu le :
PS_DIS_COM.PS_DIS_COM;Interprétation :
PS_DIS_COM.PS_DIS_COM_TXT;Complément d'interprétation:
PS_DIS_COM.PS_DIS_COM1;Interprétation :
PS_DISENV.PS_DISENV_CR;COMPTE RENDU
PS_DIS_ENV.PS_DIS_ENV_ENV;Envoyé le :
PS_DISENV.PS_DISENV_ENV;Envoyé le :
PS_DIST.PS_DIST_RES;Résultat
PS_DIST.PS_DIST_SEU;Seuil:
PS_DIST.PS_DIST_SEU1;Seuil:
PS_DIST.PS_DIST_TEC;Technique
PS_DIST.PS_DIST_VAL;Ac anti-distomatose
PS_ECH_COM.PS_ECH_COM;Interprétation :
PS_ECH_COM.PS_ECH_COM_TXT;Interprétation :
PS_ECH_COM.PS_ECH_COM2;Interprétation :
PS_ECHID.PS_ECHID_RES;Ac Echinococcose/Hydatidose
PS_ECHID.PS_ECHID_TEC;TECHNIQUE
PS_ECHID.PS_ECHID_WB;Voulez vous un WB:
PS_ECHI.PS_ECHI_RES;Résultat
PS_ECHI.PS_ECHI_TEC;TECHNIQUE
PS_ECHI_WB.PS_ECHI_WB_P12;      p12
PS_ECHI_WB.PS_ECHI_WB_P15;      p15
PS_ECHI_WB.PS_ECHI_WB_P16;      p16
PS_ECHI_WB.PS_ECHI_WB_P17;      p17
PS_ECHI_WB.PS_ECHI_WB_P18;      p18
PS_ECHI_WB.PS_ECHI_WB_P20;      p20
PS_ECHI_WB.PS_ECHI_WB_P24;      p24
PS_ECHI_WB.PS_ECHI_WB_P26;      p26
PS_ECHI_WB.PS_ECHI_WB_P7;      p7
PS_ECHI_WB.PS_ECHI_WB;Résultat
PS_ECHI_WB.PS_ECHI_WB_TEC;Technique
PS_ENV_COM.PS_ENV_COM;Commentaire:
PS_EXPIP.PS_EXPIP_COM;Commentaire auto
PS_EXPIP.PS_EXPIP_ENV;Envoyé le :
PS_EXPIP.PS_EXPIP_REC;Reçu le :
PS_FERMIER.PS_FERMIER_COM;Commentaire auto
PS_FERMIER.PS_FERMIER_ENV;Envoyé le :
PS_FERMIER.PS_FERMIER_REC;Reçu le :
PS_FIL_COM.PS_FIL_COM;Interprétation (filariose):
PS_FIL_COM.PS_FIL_COM_TXT;Interprétation (filariose):
